labels_used,auc_mean,auc_std,auc_median,auc_q05,auc_q95
2946,0.7814493348125635,0.012244240285025925,0.7869153389332761,0.7666842247559735,0.7885620391001558
2996,0.7750459151804444,0.014280458781844668,0.7739928959659903,0.7609138286268332,0.7906522286342915
3046,0.7778553648508806,0.009783076398245459,0.7757176286324269,0.7694024034382779,0.7893011569693185
3096,0.7824315001445046,0.004803641359751739,0.7824590026383748,0.7776922144635149,0.787132282334076
3146,0.7814525978203108,0.00976083553921172,0.7847934516095951,0.7696495529679387,0.788578447367685
3196,0.7841464437876994,0.00848441507893949,0.7851840802513449,0.774556184331969,0.792284012194326
3246,0.7831852549341339,0.008065110731614044,0.7836038522137176,0.77488481582652,0.7908996578503306
3296,0.7841650895462555,0.010549918760666943,0.7848941387057979,0.7725540960070107,0.7947554142621408
3346,0.7843534117076718,0.010166653669635489,0.7827797096855393,0.7749682555960583,0.7959417506502708
3396,0.781997520114112,0.012275902790950704,0.7843673960265889,0.7676887649981821,0.7929884489525745
3446,0.7818847132748478,0.007952103142327072,0.7826482570877189,0.7731382676225725,0.7895621975891035
3496,0.7850246590156904,0.009571124440848412,0.786521913427743,0.7740272041617334,0.7939259576927737
3546,0.7898492490420742,0.009928085029276494,0.7907125476632204,0.7788179521363379,0.7996719278782058
3596,0.7846531422764607,0.007549148922687438,0.7857658279182943,0.7760104602705501,0.7917380643838043
3646,0.7825545621509747,0.011234455217247134,0.783607581365429,0.7701170953637322,0.7935178020379814
3696,0.7849621957245276,0.010226822303160887,0.7868528756421134,0.7731248426764122,0.7941525968880229
3746,0.7879823424666474,0.004879349170574983,0.7866095484929565,0.7842204674491671,0.7936661290472949
3796,0.7870206874691179,0.008526002354218066,0.7905531264275658,0.7766342541230433,0.7924617062733655
3846,0.7874215712780736,0.007860975000727924,0.7902986118232755,0.7779690107492798,0.7928462750435845
3896,0.7858115100267566,0.012683312018943783,0.7871120516860428,0.7715902035184548,0.7982120582120582
3946,0.7866687487763722,0.009599413628718025,0.7871120516860428,0.776225259409116,0.7964916140700894
3996,0.7848493888852633,0.006632685437373679,0.7861890866375172,0.7773055946598548,0.7905176062575165
4046,0.7856935756038895,0.007947369776329824,0.7866030224774619,0.7768194065055052,0.7932945190792724
4096,0.7832025022607982,0.012887149655745918,0.7849761800434446,0.7686707438725378,0.795251111753354
4146,0.7822562300140776,0.010817420281675582,0.7859541500797107,0.7692811127788707,0.7900542591573984
4196,0.7861639148634665,0.01042700921762689,0.7876117580153454,0.7750226079822493,0.795278241332053
4246,0.7876812134659669,0.007319874145874839,0.7894455683693351,0.7790196060151218,0.7938727240520963
4296,0.789797973206045,0.00634498013497701,0.7923272703541762,0.7820867400688029,0.7939681903359033
4346,0.7846615328678109,0.014502857299488255,0.7857993902836953,0.7686687860678892,0.7990612792854945
4396,0.7891323196255932,0.0067040555439189,0.7919757978053942,0.7809650112340697,0.7933187585653954
4446,0.7906444906444907,0.00691693384453035,0.7889449297521047,0.7848850955128983,0.7987832710254235
4496,0.7816124851999291,0.0086008730287393,0.7818651352283639,0.7725087868137196,0.79036247354633
