sim_id,seed,labels_used,auc,f1,recall,precision,accuracy
0,42,5996,0.8207732396073204,0.0975609756097561,0.05405405405405406,0.5,0.9400129701686122
0,42,6046,0.8188639139311785,0.0975609756097561,0.05405405405405406,0.5,0.9400129701686122
0,42,6096,0.823713675731613,0.09803921568627451,0.05405405405405406,0.5263157894736842,0.940337224383917
0,42,6146,0.8131918741784212,0.09852216748768473,0.05405405405405406,0.5555555555555556,0.9406614785992218
0,42,6196,0.8205681362632036,0.07,0.03783783783783784,0.4666666666666667,0.9396887159533074
0,42,6246,0.8149016902380132,0.1073170731707317,0.05945945945945946,0.55,0.9406614785992218
0,42,6296,0.8077230731939252,0.11483253588516747,0.06486486486486487,0.5,0.9400129701686122
0,42,6346,0.8151590017060869,0.0891089108910891,0.04864864864864865,0.5294117647058824,0.940337224383917
0,42,6396,0.8127536988523535,0.10679611650485436,0.05945945945945946,0.5238095238095238,0.940337224383917
0,42,6446,0.8129196461035026,0.09803921568627451,0.05405405405405406,0.5263157894736842,0.940337224383917
0,42,6496,0.8164455590464559,0.08823529411764706,0.04864864864864865,0.47368421052631576,0.9396887159533074
0,42,6546,0.8137848093005045,0.08571428571428572,0.04864864864864865,0.36,0.9377431906614786
0,42,6596,0.813933975368953,0.09615384615384616,0.05405405405405406,0.43478260869565216,0.9390402075226978
0,42,6646,0.818828486989922,0.10576923076923077,0.05945945945945946,0.4782608695652174,0.9396887159533074
0,42,6696,0.8136971742352908,0.12440191387559808,0.07027027027027027,0.5416666666666666,0.9406614785992218
0,42,6746,0.8089816618964601,0.11707317073170732,0.06486486486486487,0.6,0.9413099870298314
0,42,6796,0.8078051145315719,0.1262135922330097,0.07027027027027027,0.6190476190476191,0.9416342412451362
0,42,6846,0.8088511415865676,0.12560386473429952,0.07027027027027027,0.5909090909090909,0.9413099870298314
0,42,6896,0.80945712873964,0.0975609756097561,0.05405405405405406,0.5,0.9400129701686122
0,42,6946,0.805867820217596,0.12560386473429952,0.07027027027027027,0.5909090909090909,0.9413099870298314
0,42,6996,0.8110643931271735,0.10628019323671498,0.05945945945945946,0.5,0.9400129701686122
0,42,7046,0.8099941265860549,0.1,0.05405405405405406,0.6666666666666666,0.9416342412451362
0,42,7096,0.8107977587798216,0.13592233009708737,0.07567567567567568,0.6666666666666666,0.9422827496757458
0,42,7146,0.8071413255269757,0.10679611650485436,0.05945945945945946,0.5238095238095238,0.940337224383917
0,42,7196,0.8131415306303199,0.10679611650485436,0.05945945945945946,0.5238095238095238,0.940337224383917
0,42,7246,0.8134063004018162,0.08823529411764706,0.04864864864864865,0.47368421052631576,0.9396887159533074
0,42,7296,0.8067348479904535,0.12745098039215685,0.07027027027027027,0.6842105263157895,0.9422827496757458
0,42,7346,0.8098692000037291,0.11650485436893204,0.06486486486486487,0.5714285714285714,0.9409857328145266
0,42,7396,0.8120787223926238,0.12440191387559808,0.07027027027027027,0.5416666666666666,0.9406614785992218
0,42,7446,0.812328575557275,0.10784313725490197,0.05945945945945946,0.5789473684210527,0.9409857328145266
0,42,7496,0.8126157202390386,0.09852216748768473,0.05405405405405406,0.5555555555555556,0.9406614785992218
0,42,7546,0.8085434865703924,0.08823529411764706,0.04864864864864865,0.47368421052631576,0.9396887159533074
0,42,7596,0.8178719595759956,0.08040201005025126,0.043243243243243246,0.5714285714285714,0.9406614785992218
0,42,7646,0.813795996755638,0.09,0.04864864864864865,0.6,0.9409857328145266
0,42,7696,0.8081090403960358,0.1073170731707317,0.05945945945945946,0.55,0.9406614785992218
0,42,7746,0.8133298527917362,0.07920792079207921,0.043243243243243246,0.47058823529411764,0.9396887159533074
0,42,7796,0.8121122847580247,0.08955223880597014,0.04864864864864865,0.5625,0.9406614785992218
0,42,7846,0.811256444440301,0.0975609756097561,0.05405405405405406,0.5,0.9400129701686122
0,42,7896,0.8138183716659053,0.1,0.05405405405405406,0.6666666666666666,0.9416342412451362
0,42,7946,0.8139899126446212,0.10784313725490197,0.05945945945945946,0.5789473684210527,0.9409857328145266
0,42,7996,0.8112956005332688,0.07,0.03783783783783784,0.4666666666666667,0.9396887159533074
1,43,246,0.6731212067534937,0.12096774193548387,0.08108108108108109,0.23809523809523808,0.9293125810635539
1,43,296,0.6495865303040191,0.088,0.05945945945945946,0.16923076923076924,0.9260700389105059
1,43,346,0.6569553340853789,0.10833333333333334,0.07027027027027027,0.23636363636363636,0.930609597924773
1,43,396,0.6713815574802122,0.08097165991902834,0.05405405405405406,0.16129032258064516,0.9263942931258107
1,43,446,0.661754752337712,0.07627118644067797,0.04864864864864865,0.17647058823529413,0.9293125810635539
1,43,496,0.6940547998843964,0.06694560669456066,0.043243243243243246,0.14814814814814814,0.9276913099870299
1,43,546,0.6940529353085407,0.08097165991902834,0.05405405405405406,0.16129032258064516,0.9263942931258107
1,43,596,0.6910099475121897,0.058823529411764705,0.03783783783783784,0.1320754716981132,0.9273670557717251
1,43,646,0.7268191268191269,0.06477732793522267,0.043243243243243246,0.12903225806451613,0.9250972762645915
1,43,696,0.7260975359630069,0.09322033898305085,0.05945945945945946,0.21568627450980393,0.930609597924773
1,43,746,0.7268023456364264,0.0728744939271255,0.04864864864864865,0.14516129032258066,0.9257457846952011
1,43,796,0.6954066173797115,0.04926108374384237,0.02702702702702703,0.2777777777777778,0.9374189364461738
1,43,846,0.7135060552100911,0.04784688995215311,0.02702702702702703,0.20833333333333334,0.935473411154345
1,43,896,0.6927458676337599,0.057692307692307696,0.032432432432432434,0.2608695652173913,0.9364461738002594
1,43,946,0.7208897755982958,0.058823529411764705,0.032432432432432434,0.3157894736842105,0.9377431906614786
1,43,996,0.7296420946645161,0.056338028169014086,0.032432432432432434,0.21428571428571427,0.9348249027237354
1,43,1046,0.7321182514007627,0.05853658536585366,0.032432432432432434,0.3,0.9374189364461738
1,43,1096,0.7369903881114642,0.08490566037735849,0.04864864864864865,0.3333333333333333,0.937094682230869
1,43,1146,0.7384410281271268,0.07547169811320754,0.043243243243243246,0.2962962962962963,0.9364461738002594
1,43,1196,0.7396828356469612,0.08571428571428572,0.04864864864864865,0.36,0.9377431906614786
1,43,1246,0.7526546898744207,0.057971014492753624,0.032432432432432434,0.2727272727272727,0.9367704280155642
1,43,1296,0.749483046344033,0.0594059405940594,0.032432432432432434,0.35294117647058826,0.9383916990920882
1,43,1346,0.7510064048180639,0.0761904761904762,0.043243243243243246,0.32,0.937094682230869
1,43,1396,0.7537417375982399,0.05853658536585366,0.032432432432432434,0.3,0.9374189364461738
1,43,1446,0.7731873991963677,0.06796116504854369,0.03783783783783784,0.3333333333333333,0.9377431906614786
1,43,1496,0.7720388204693138,0.06930693069306931,0.03783783783783784,0.4117647058823529,0.9390402075226978
1,43,1546,0.7541239756486393,0.06862745098039216,0.03783783783783784,0.3684210526315789,0.9383916990920882
1,43,1596,0.7751209643586325,0.0594059405940594,0.032432432432432434,0.35294117647058826,0.9383916990920882
1,43,1646,0.765975219786879,0.06896551724137931,0.03783783783783784,0.3888888888888889,0.938715953307393
1,43,1696,0.7734428460885859,0.06965174129353234,0.03783783783783784,0.4375,0.9393644617380026
1,43,1746,0.7621509747070285,0.059113300492610835,0.032432432432432434,0.3333333333333333,0.9380674448767834
1,43,1796,0.7624828692093266,0.04975124378109453,0.02702702702702703,0.3125,0.9380674448767834
1,43,1846,0.7699001519629323,0.05025125628140704,0.02702702702702703,0.35714285714285715,0.938715953307393
1,43,1896,0.7822305920960629,0.05025125628140704,0.02702702702702703,0.35714285714285715,0.938715953307393
1,43,1946,0.7842368757166962,0.04975124378109453,0.02702702702702703,0.3125,0.9380674448767834
1,43,1996,0.7755330356227216,0.06,0.032432432432432434,0.4,0.9390402075226978
1,43,2046,0.7866179390843069,0.04854368932038835,0.02702702702702703,0.23809523809523808,0.9364461738002594
1,43,2096,0.7851803510996337,0.04926108374384237,0.02702702702702703,0.2777777777777778,0.9374189364461738
1,43,2146,0.7772670911684364,0.04950495049504951,0.02702702702702703,0.29411764705882354,0.9377431906614786
1,43,2196,0.7840000745830342,0.04854368932038835,0.02702702702702703,0.23809523809523808,0.9364461738002594
1,43,2246,0.7817290211909045,0.057692307692307696,0.032432432432432434,0.2608695652173913,0.9364461738002594
1,43,2296,0.7722942673615321,0.049019607843137254,0.02702702702702703,0.2631578947368421,0.937094682230869
1,43,2346,0.7765212608261935,0.057971014492753624,0.032432432432432434,0.2727272727272727,0.9367704280155642
1,43,2396,0.7775579650019112,0.0594059405940594,0.032432432432432434,0.35294117647058826,0.9383916990920882
1,43,2446,0.7911302126548763,0.05970149253731343,0.032432432432432434,0.375,0.938715953307393
1,43,2496,0.7899872276553891,0.06829268292682927,0.03783783783783784,0.35,0.9380674448767834
