labels_used,auc_mean,auc_std,auc_median,auc_q05,auc_q95
5696,0.8181091957773572,0.00521697817488665,0.8181646979853259,0.8094270158395719,0.8262824086590903
5746,0.819759158951984,0.00529034308298598,0.8187939923365932,0.8124794197439937,0.8287065437289652
5796,0.8179875011265146,0.0057628430237703036,0.8179512040498589,0.8094166674435733,0.8246393444151292
5846,0.8183210115945542,0.004633928101363989,0.8186010087355379,0.8101459030607012,0.8259431490821626
5896,0.8181512108866369,0.004606405061835539,0.8188657785070341,0.8108979797320605,0.8241519442864734
5946,0.8179928462439673,0.005350187561065305,0.8170235775616941,0.8100282483242125,0.8256230014077548
5996,0.81810403711749,0.004574001342081631,0.8179679852325592,0.8098703187492425,0.8240452905475326
6046,0.8185463145104401,0.005014073124008658,0.8188685753708176,0.8103135284301204,0.8255951259987134
6096,0.8177724533778346,0.0053239891517249515,0.8192153864799605,0.8064555345272834,0.8238255502829495
6146,0.818315852934687,0.004616985733769369,0.8184984570634795,0.8101417077650261,0.8248618815434958
6196,0.8177022210206067,0.004989032121345156,0.8177171997799801,0.8090059946113757,0.8243480044376906
6246,0.8177480274341261,0.00498112318506319,0.818747377940203,0.80985950420928,0.8253195416872547
6296,0.8176022176022176,0.004788400780579866,0.8182308904281999,0.8097672077044273,0.8236396520701453
6346,0.8177563558729478,0.005110495393660484,0.8192974278176073,0.8079520431089937,0.824330011280684
6396,0.8167827986662067,0.004330897288099121,0.8163150387365634,0.8107583230004756,0.8235466097349505
6446,0.8180920416794856,0.004835360622474163,0.8183409004036808,0.8102860259362502,0.824670855747089
6496,0.8167911271050285,0.005476411801136723,0.8173452168967864,0.8062065204217672,0.8246965868938964
6546,0.8169007020128096,0.006144303004615078,0.8156503174440395,0.8060547439471207,0.8262360739490785
6596,0.8173322270183258,0.005300046942076593,0.8171885925249154,0.8072530136207267,0.8248966558832029
6646,0.8165920525561782,0.005505671747743522,0.8168007607469492,0.8072390293018095,0.8233175465910892
6696,0.8173161916659676,0.005061438183893374,0.8174962475410906,0.8092353374416156,0.8266114130688121
6746,0.816450344791152,0.004541279064659109,0.8167075319541688,0.8081145408948099,0.8224154647921464
6796,0.8174128388478165,0.0058974533485442095,0.8176929602938572,0.8075687795418738,0.8251321518137661
6846,0.8164159122903517,0.005856596875679395,0.8163858926190766,0.8074005947996978,0.825022701211042
6896,0.8173550991488212,0.005116938400956168,0.8171755404939262,0.8090261320306164,0.8253544092557545
6946,0.8172726848960034,0.005360045067283735,0.8166972767869629,0.8088413525633257,0.8260128842191622
6996,0.8169071037232473,0.004398493838858085,0.8173881021414655,0.8087637862077325,0.8229855588599984
7046,0.8165420197707193,0.004653580009279461,0.8172342746333778,0.8085408761641945,0.8241706832738223
7096,0.8157682829431709,0.004579399340242792,0.8160530658288506,0.8087895173545399,0.8232191902147059
7146,0.8165594846312335,0.004731394824988472,0.8162302005351333,0.8099279341431809,0.8228041356292477
7196,0.8158702752424726,0.004795437229110242,0.8159598370360703,0.808494914369354,0.8234489059601168
7246,0.8159457905646247,0.005353393837385527,0.8160847636183959,0.8074702367079049,0.8222262103428023
7296,0.8170770287362216,0.004640691252792763,0.8163961477862824,0.8106197850144039,0.8240619785014404
7346,0.8164968970350137,0.0048408565215057615,0.8178290743313166,0.8073060608038186,0.8222430847542955
7396,0.8164330663882233,0.005800365931387759,0.8169406039361197,0.8090090711615375,0.8236031996121682
7446,0.8155280634204402,0.004567345132133103,0.8157053224317798,0.8084719800863299,0.8216924755041348
7496,0.815873072106256,0.004947190658562147,0.8152718085453512,0.8081356106019784,0.8231213932110794
7546,0.8144077640938627,0.004378943877895529,0.8144271556827611,0.8079369400445634,0.8202065950048012
7596,0.8153779650640637,0.00501867466181863,0.8162255390954943,0.8074105702805254,0.8211813952621128
7646,0.815241913179133,0.004585720644531613,0.8157780408901485,0.8066954122111073,0.8210589858571921
7696,0.8153817563683035,0.004155120770593277,0.8157733794505095,0.8089641348834173,0.8212093638999468
7746,0.8145696092781295,0.0047841179693295585,0.8144439368654615,0.8087525987525986,0.8213293493562552
7796,0.8143570476305902,0.0032843228972195713,0.8142686667350345,0.8103608886568527,0.8190739584013127
7846,0.8136403046716948,0.0040198078622982894,0.8139209233379637,0.8075089266569087,0.8193855290267846
7896,0.813216797342358,0.00441561986585342,0.8134202847207331,0.8062302937639261,0.8204809673419539
7946,0.8135802653291442,0.004326626177924096,0.814721758667947,0.8051954541640641,0.8182251102430474
7996,0.8139519996022239,0.005234485995235508,0.813525633256575,0.805786338252706,0.8222056067795978
